051, 4.496, 261.629, 4.14036
052, 3.737, 266.973, 2.70728
053, 2.879, 265.868, 4.56730
054, 4.432, 270.438, 1.30507
055, 3.959, 270.161, 2.93156
056, 4.217, 271.364, 2.49979
057, 4.957, 275.217, 3.37717
058, 4.742, 270.066, 4.36862
124, 0.000, 248.308, 11.5120
126, 3.310, 254.417, 9.37503
127, 4.347, 253.502, 10.1654
128, 4.889, 256.345, 12.7408
129, 3.480, 258.662, 14.3904
130, 4.745, 271.827, 8.73387
194, 4.806, 270.014, 16.7509
195, 4.852, 270.377, 21.5958
196, 4.319, 272.190, 20.8146
197, 3.975, 275.925, 21.7698
267, 3.115, 258.758, 24.8392
268, 4.552, 262.685, 26.1106
269, 3.490, 266.615, 27.7207
270, 3.794, 269.441, 29.2479
271, 3.823, 271.886, 28.7625
340, 3.895, 255.072, 30.9264
341, 4.823, 259.332, 33.1001
342, 3.292, 258.762, 36.8092
343, 4.623, 259.418, 37.2915
344, 4.454, 269.626, 30.1893
345, 3.985, 269.063, 37.2505
346, 4.446, 274.965, 36.0645
396, 4.193, 248.526, 42.4370
398, 3.577, 250.724, 38.9223
449, 4.838, 252.309, 45.9833
450, 3.763, 264.866, 46.0063
487, 4.881, 251.324, 56.7818
489, 0.000, 276.751, 54.8209
490, 3.853, 268.382, 56.8726
506, 4.977, 250.230, 64.5890
