067, 3.993, 318.956, 5.24787
068, 4.760, 336.319, 1.37740
069, 4.906, 336.965, 4.69566
136, 4.660, 308.827, 14.6742
137, 3.677, 309.387, 14.5951
138, 4.703, 317.585, 10.1316
139, 4.544, 318.620, 10.0070
140, 4.789, 335.379, 12.2052
208, 4.453, 310.865, 15.0746
209, 4.356, 311.665, 16.1243
210, 4.798, 309.631, 21.2012
211, 4.454, 326.128, 17.3500
212, 4.200, 320.522, 19.8045
283, 4.660, 313.032, 27.0970
284, 4.700, 322.487, 23.6388
285, 4.185, 326.161, 25.6450
286, 4.745, 326.036, 28.7426
287, 3.809, 331.753, 25.3451
289, 4.792, 335.331, 28.3305
359, 4.334, 311.416, 30.7197
360, 4.815, 308.476, 35.2509
361, 2.570, 311.553, 33.9703
362, 3.300, 318.234, 30.2269
363, 4.325, 332.497, 33.1782
406, 3.776, 318.698, 38.0454
407, 3.932, 314.293, 41.1672
408, 4.248, 319.354, 39.3947
409, 4.749, 313.311, 44.3873
410, 3.880, 316.233, 43.9279
411, 4.990, 323.694, 38.5341
412, 4.277, 333.992, 37.7487
413, 4.657, 333.470, 39.7149
455, 4.890, 312.235, 46.1141
457, 4.735, 314.956, 47.5209
459, 4.082, 323.495, 45.5918
460, 4.703, 316.650, 47.6484
461, 4.648, 325.524, 51.1896
462, 4.523, 335.256, 46.5366
463, 4.546, 337.383, 47.7069
464, 4.591, 336.129, 49.4764
465, 4.542, 335.890, 52.2290
495, 4.571, 311.338, 57.5797
496, 4.267, 325.877, 58.7800
497, 3.510, 332.714, 58.2013
498, 4.207, 337.293, 58.4152
507, 3.511, 311.322, 61.8388
508, 4.446, 330.948, 64.6280
