059, 4.996, 281.208, 2.06004
060, 4.592, 284.055, 4.20360
061, 4.930, 284.061, 4.20210
062, 4.729, 291.630, 0.33856
063, 3.390, 291.375, 3.11479
064, 4.058, 298.118, 1.00566
065, 4.576, 293.522, 7.37894
066, 3.807, 298.828, 6.40676
131, 0.000, 284.107, 9.95619
132, 2.958, 286.353, 13.8635
133, 4.824, 298.562, 8.46145
134, 2.861, 296.565, 10.6133
135, 0.000, 302.057, 7.90845
198, 4.129, 284.906, 15.0683
199, 4.356, 281.755, 18.1815
200, 4.243, 281.416, 20.5463
201, 4.458, 295.024, 18.0139
202, 4.488, 295.262, 17.4760
203, 4.974, 293.645, 19.7734
204, 4.739, 289.054, 21.3904
205, 4.954, 303.569, 15.1976
206, 3.956, 296.847, 18.5343
207, 3.668, 299.689, 19.4921
272, 4.667, 283.687, 22.6451
273, 4.958, 281.519, 26.6621
274, 4.610, 292.176, 24.6649
275, 4.683, 292.689, 27.9653
276, 3.186, 292.680, 27.9597
277, 4.957, 291.032, 29.6213
278, 4.631, 298.365, 24.0796
279, 4.860, 297.767, 22.6100
280, 4.675, 300.275, 27.7536
281, 4.725, 303.816, 25.5919
282, 4.656, 303.942, 27.8142
347, 3.631, 282.520, 33.3627
348, 3.217, 284.736, 32.6896
349, 4.464, 283.626, 36.8986
350, 4.780, 294.844, 30.1533
351, 4.709, 292.943, 34.4530
352, 4.991, 296.069, 37.3544
353, 0.000, 300.506, 30.1281
354, 4.574, 305.965, 32.1902
355, 4.008, 299.077, 35.0834
356, 4.904, 302.357, 36.8396
357, 4.962, 303.633, 36.8063
358, 4.044, 307.349, 30.3686
399, 4.342, 281.193, 37.6051
400, 4.373, 288.440, 39.1460
401, 4.476, 289.092, 38.1337
402, 4.355, 283.834, 43.9461
403, 4.930, 298.966, 38.4867
404, 4.837, 304.447, 38.0329
405, 2.273, 305.557, 40.2567
451, 3.775, 292.426, 51.7298
452, 4.832, 303.325, 46.8157
453, 3.929, 303.408, 46.7413
454, 4.534, 294.111, 50.2211
456, 4.157, 303.868, 47.7142
458, 4.920, 307.515, 48.9516
491, 4.832, 278.144, 57.0456
492, 3.884, 289.276, 53.3685
493, 4.765, 282.800, 59.3883
494, 4.287, 303.349, 56.5677
