011, 4.620, 74.6371, 1.71401
012, 3.638, 72.8015, 5.60510
013, 3.222, 72.4600, 6.96128
014, 4.837, 81.1868, 1.84645
015, 4.620, 78.3228, 2.86126
016, 4.951, 80.7083, 3.54445
017, 4.574, 81.7093, 3.09565
018, 4.909, 88.1102, 1.85514
019, 4.503, 84.7964, 4.12146
020, 4.439, 82.6961, 5.94815
021, 4.423, 95.9420, 4.59287
023, 4.486, 98.2260, 7.33297
087, 4.272, 68.9136, 10.1608
089, 4.670, 68.4622, 14.8444
090, 4.343, 72.6530, 8.90018
091, 4.659, 73.7239, 10.1508
092, 4.277, 69.5394, 12.5108
093, 4.941, 73.1332, 14.2506
094, 4.200, 74.0928, 13.5145
095, 4.187, 84.2266, 9.29067
096, 3.509, 83.7845, 9.93415
097, 4.367, 83.7052, 9.48958
098, 4.152, 90.5958, 9.64729
099, 4.865, 87.3872, 12.6513
100, 4.371, 91.8930, 14.7685
101, 4.413, 92.9850, 14.2088
156, 4.686, 69.8188, 15.9180
163, 4.850, 77.4248, 15.5972
164, 4.652, 76.1423, 15.4041
165, 4.986, 76.8625, 18.6451
166, 4.633, 75.7739, 21.5900
167, 4.816, 85.3238, 16.5341
168, 4.639, 83.0531, 18.5942
169, 4.844, 81.9087, 21.9370
170, 4.923, 93.0137, 16.1304
171, 4.462, 88.5957, 20.2762
172, 4.662, 90.9799, 20.1384
173, 4.102, 97.2408, 20.2121
228, 4.239, 70.5613, 22.9569
229, 0.000, 79.8060, 23.6459
230, 4.987, 87.2540, 24.5675
231, 4.806, 89.4986, 25.9539
232, 4.550, 88.3319, 27.6123
233, 4.434, 93.8445, 29.4981
311, 2.830, 74.2484, 33.1661
312, 4.689, 79.5440, 33.3716
313, 4.939, 73.1583, 36.7032
314, 4.763, 83.1820, 32.1920
315, 4.917, 87.7602, 37.3056
378, 4.374, 69.1726, 41.2648
379, 4.847, 78.3572, 38.4845
380, 3.888, 75.6195, 41.0758
381, 4.623, 87.2935, 39.1811
382, 4.087, 87.8725, 39.1485
435, 4.516, 89.9837, 45.9367
476, 4.430, 74.3217, 53.7521
477, 3.832, 89.8818, 54.2847
502, 4.123, 75.8545, 60.4422
