045, 3.716, 221.562, 1.89288
046, 4.513, 225.725, 2.09130
047, 3.714, 237.704, 4.47773
048, 4.482, 236.611, 7.35307
049, 4.858, 245.518, 1.02904
050, 4.147, 247.728, 1.98396
120, 4.973, 220.411, 8.16176
121, 4.464, 220.287, 13.7283
122, 4.554, 220.287, 13.7283
123, 4.171, 233.701, 10.5389
125, 4.565, 246.354, 14.0333
188, 4.710, 221.310, 16.9643
189, 4.877, 220.182, 16.4183
190, 3.653, 236.547, 15.4218
191, 4.513, 235.388, 19.6704
192, 4.273, 237.185, 18.1416
193, 4.914, 237.816, 20.9779
256, 2.578, 221.247, 27.0742
257, 4.965, 225.527, 25.0081
258, 4.501, 218.670, 29.7451
259, 4.974, 226.825, 24.8692
260, 4.653, 226.111, 26.9476
261, 3.672, 231.957, 29.1057
262, 4.827, 240.574, 22.8045
263, 3.851, 235.686, 26.2956
264, 4.274, 239.397, 26.8779
265, 4.685, 237.399, 26.0684
266, 4.963, 240.361, 29.8511
333, 3.710, 217.957, 30.3714
334, 4.143, 233.232, 31.3591
335, 3.563, 228.876, 33.3148
336, 4.334, 231.123, 37.3772
337, 4.908, 237.808, 35.6574
338, 4.845, 242.243, 36.4909
339, 4.958, 245.524, 30.8920
393, 3.577, 225.487, 40.3906
394, 4.992, 232.946, 40.8993
395, 4.664, 238.169, 42.4515
397, 4.216, 242.192, 44.9349
447, 4.694, 240.700, 46.0367
448, 3.854, 244.935, 46.3134
485, 4.987, 239.448, 54.7498
486, 3.421, 231.232, 58.9661
488, 4.055, 240.472, 58.5653
