025, 4.248, 130.806, 3.39866
026, 4.577, 129.689, 3.34144
028, 3.488, 131.694, 6.41878
029, 4.332, 132.108, 5.83781
030, 3.210, 133.848, 5.94551
031, 3.853, 138.591, 2.31427
032, 4.818, 144.614, 4.64929
110, 4.268, 134.622, 11.8577
111, 3.562, 145.288, 9.89231
112, 4.859, 150.053, 8.04422
113, 4.532, 151.976, 9.99751
176, 4.048, 131.171, 18.1543
177, 4.654, 130.821, 21.4685
178, 4.834, 154.934, 19.4709
240, 4.126, 131.674, 28.7599
241, 4.599, 141.164, 26.1823
242, 4.475, 142.930, 22.9680
243, 3.042, 146.463, 23.7743
244, 4.013, 148.191, 26.0070
320, 3.291, 140.264, 34.3926
321, 4.640, 143.556, 36.3976
322, 4.498, 151.857, 35.2447
324, 4.751, 156.478, 33.7961
325, 4.304, 156.971, 36.7072
385, 4.653, 136.632, 38.4522
386, 4.909, 143.766, 39.6215
387, 3.216, 155.582, 41.4995
439, 4.468, 143.706, 52.0515
479, 4.830, 139.047, 54.0219
480, 4.563, 148.027, 54.0643
503, 4.722, 130.053, 64.3279
504, 4.684, 137.729, 63.5136
