001, 4.709, 28.3890, 3.18753
002, 4.995, 22.5463, 6.14382
003, 4.587, 25.3579, 5.48761
004, 4.100, 30.5117, 2.76374
077, 4.594, 12.1706, 7.58508
078, 4.364, 15.7359, 7.89014
079, 4.368, 26.3485, 9.15775
080, 4.453, 33.2500, 8.84673
081, 4.261, 37.0398, 8.46007
146, 3.712, 22.8709, 15.3458
147, 4.771, 17.8634, 21.0347
213, 4.499, 14.3017, 23.4177
214, 4.440, 9.63894, 29.3118
215, 4.786, 18.4373, 24.5837
216, 4.753, 19.8666, 27.2641
217, 4.802, 29.4822, 23.5961
218, 3.457, 28.2705, 29.5788
297, 3.405, 9.83200, 30.8610
298, 4.633, 17.9151, 30.0896
299, 4.319, 9.22019, 33.7193
300, 2.244, 17.4330, 35.6206
301, 3.017, 32.3859, 34.9873
302, 4.933, 34.2635, 34.2242
303, 3.999, 34.3286, 33.8472
366, 4.496, 12.4535, 41.0789
367, 4.942, 25.1451, 40.5770
368, 4.804, 32.1219, 37.8591
418, 4.972, 10.8670, 47.0245
419, 4.775, 10.5162, 50.5125
420, 4.988, 20.5851, 45.5288
421, 4.874, 21.9141, 45.4067
422, 4.284, 17.3755, 47.2418
423, 3.719, 24.4981, 48.6282
424, 4.011, 25.9152, 50.6887
425, 4.895, 36.4059, 50.2786
471, 4.728, 14.1663, 59.1811
472, 4.957, 13.7507, 58.9727
473, 4.791, 23.4828, 59.2320
509, 2.640, 28.5698, 20.8083
510, 2.000, 31.7929, 23.4628
