040, 3.577, 193.901, 3.39747
041, 4.976, 199.401, 5.46987
042, 4.916, 203.533, 3.65897
043, 4.250, 210.412, 1.54453
044, 4.964, 213.066, 2.40943
118, 4.877, 190.471, 10.2356
119, 2.917, 195.544, 10.9591
183, 4.922, 194.731, 17.4094
184, 4.427, 197.497, 17.5294
185, 4.536, 206.816, 17.4569
186, 4.210, 207.369, 15.7979
187, 4.981, 214.938, 16.3070
248, 4.773, 188.713, 22.6292
252, 4.999, 192.925, 27.5407
253, 4.304, 197.968, 27.8782
254, 4.952, 196.795, 27.6247
255, 4.868, 212.600, 25.0917
330, 4.978, 203.699, 37.1824
331, 4.940, 207.948, 34.4442
332, 4.913, 214.499, 35.5095
391, 4.309, 188.436, 41.3575
392, 4.737, 199.386, 40.5726
442, 4.685, 203.614, 49.0160
443, 4.535, 213.371, 51.7900
444, 4.181, 214.096, 46.0883
445, 4.100, 216.299, 51.8507
446, 4.763, 214.041, 51.3672
483, 4.007, 201.306, 54.9880
484, 4.828, 205.184, 54.6816
505, 4.783, 207.858, 64.7233
