1, 8.09906,6.95547,5.663
2, 19.4498,3.61446,5.236
3, 0,0,5.894
4, 28.389,3.18753,5.796
5, 30.7985,0.128505,5.621
6, 30.5117,2.76374,4.048
7, 30.5117,2.76374,5.445
8, 0,0,3.794
9, 0,0,3.644
10, 38.9686,5.59324,5.96
11, 45.5938,4.35289,5.487
12, 45.5699,4.08974,4.687
13, 49.8404,3.3702,5.67
14, 54.2183,0.401662,4.973
15, 56.4185,6.04999,5.2
16, 58.0009,6.53483,5.814
17, 67.1338,1.38082,5.406
18, 61.0411,2.82694,5.936
19, 63.9428,3.26324,0
20, 60.9359,5.43562,5.199
21, 60.7891,5.9893,3.939
22, 69.307,0.998313,5.165
23, 73.7113,0.467164,5.834
24, 0,0,3.465
25, 68.5344,5.56862,5.747
26, 72.8015,5.6051,3.458
27, 72.46,6.96128,3.723
28, 81.4459,0.520241,5.934
29, 82.4782,1.78926,5.51
30, 81.1868,1.84645,4.636
31, 79.7967,2.59581,5.821
32, 80.7083,3.54445,4.775
33, 81.7093,3.09565,4.332
34, 89.7066,0.552978,5.226
35, 82.8106,3.29221,5.501
36, 83.5699,3.76689,5.404
37, 84.7964,4.12146,4.375
38, 82.6961,5.94815,4.279
39, 82.6961,5.94815,5.68
40, 92.2413,2.4997,5.757
41, 95.942,4.59287,4.629
42, 93.9174,6.06617,5.902
43, 98.816,0.890219,5.77
44, 100.273,0.495315,5.648
45, 102.265,1.00206,5.963
46, 101.965,2.41216,5.887
47, 100.911,3.93253,5.81
48, 98.2259,7.33297,4.485
49, 110.514,0.177121,5.881
50, 0,0,0
51, 106.777,4.91058,5.932
52, 112.009,6.94197,5.5
53, 117.925,1.76687,4.964
54, 113.566,3.37172,5.785
55, 113.025,1.91448,5.498
56, 113.299,3.29038,5.96
57, 115.396,3.62477,5.898
58, 120.308,4.87982,5.654
59, 130.806,3.39866,4.037
60, 129.414,5.70378,4.152
61, 131.694,6.41878,4.25
62, 132.108,5.83781,4.305
63, 133.848,5.94551,4.387
64, 138.591,2.31427,3.803
65, 148.051,2.45413,5.97
66, 165.187,6.10145,5.175
67, 166.254,7.33601,5.009
68, 170.284,6.02932,3.972
69, 177.674,1.76472,4.256
70, 179.987,3.6552,5.351
71, 180.218,6.61433,4.79
72, 193.901,3.39747,5.382
73, 190.488,6.80661,5.559
74, 200.424,2.08724,5.748
75, 203.533,3.65897,4.975
76, 210.412,1.54453,4.362
77, 213.066,2.40943,4.841
78, 216.047,5.82013,5.259
79, 221.562,1.89288,3.72
80, 221.376,0.717272,5.659
81, 229.828,1.76541,5.693
82, 228.954,0.372141,5.845
83, 232.159,1.84208,5.43
84, 225.725,2.0913,5.725
85, 236.348,5.44732,5.604
86, 237.704,4.47773,3.885
87, 0,0,4.142
88, 236.611,7.35307,5.138
89, 245.518,1.02904,5.221
90, 246.045,6.94821,5.836
91, 252.854,1.21597,5.582
92, 247.728,1.98396,4.19
93, 247.728,1.98396,5.236
94, 248.149,5.52122,5.559
95, 250.161,4.21979,5.751
96, 251.943,5.24674,5.206
97, 252.581,7.24768,5.613
98, 259.132,1.21055,5.951
99, 262.207,0.330627,5.697
100, 269.077,0.670353,5.894
101, 266.973,2.70728,3.789
102, 265.868,4.5673,4.28
103, 270.438,1.30507,4.464
104, 276.802,0.196083,5.946
105, 270.161,2.93156,3.956
106, 271.364,2.49979,5.18
107, 275.217,3.37717,5.994
108, 270.066,4.36862,4.637
109, 276.995,6.1941,5.66
110, 281.208,2.06004,4.936
111, 284.319,2.53535,5.549
112, 0,0,0
113, 284.055,4.2036,4.776
114, 284.061,4.2021,5.153
